Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_00_092.jpg;5.996933;1;0;0.4498979;99.80028;85.69785;1.067472;38.33246;-0.003449631
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_00_158.jpg;2.006149;1;0;0.5328981;99.82486;85.71868;1.095772;38.35931;-0.001713917
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_00_225.jpg;0;1;0;0.5724748;99.86224;85.74889;1.186806;38.31094;0.0005865615
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_00_292.jpg;0;1;0;0.6232349;99.89278;85.77312;1.235846;38.20728;0.0004938095
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_00_358.jpg;0;1;0;0.6872963;99.92532;85.79904;1.240835;38.38617;5.972481E-05
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_00_425.jpg;0;1;0;0.7454202;99.97124;85.83634;1.199517;38.49487;0.0004815272
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_00_492.jpg;3.999896;1;0;0.78666;100.0082;85.86708;1.191088;38.79553;-0.001537392
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_00_558.jpg;7.996316;1;0;0.8572127;100.0469;85.90105;1.200083;39.26135;-0.001673977
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_00_625.jpg;11.99454;1;0;0.9043139;100.0997;85.95121;1.197111;40.24934;0.001810929
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_00_691.jpg;15;1;0;0.9553113;100.1401;85.99288;1.196634;41.22759;0.02249394
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_00_758.jpg;10.99477;1;0;1.010731;100.1821;86.03665;1.202949;42.18373;0.02056575
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_00_825.jpg;7.007046;1;0;1.059132;100.2419;86.09808;1.217939;42.97536;-0.003094748
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_00_892.jpg;2.988725;1;0;1.114432;100.2898;86.14639;1.235734;43.32796;-0.001442946
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_00_958.jpg;0;1;0;1.17118;100.3401;86.19533;1.228856;43.42549;0.0001212904
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_01_025.jpg;0;1;0;1.219388;100.4111;86.26328;1.22972;43.49587;0.0007069539
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_01_092.jpg;0;1;0;1.265711;100.4668;86.31649;1.233418;43.52051;0.0006852587
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_01_158.jpg;0;1;0;1.32873;100.5245;86.37172;1.238105;43.54465;0.0007594489
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_01_225.jpg;0;1;0;1.376135;100.6046;86.44844;1.243033;43.56936;0.0008845043
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_01_292.jpg;0;1;0;1.423534;100.6671;86.50828;1.245674;43.58484;0.0009175432
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_01_358.jpg;0;1;0;1.486558;100.7315;86.57011;1.249565;43.59703;0.0009759886
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_01_425.jpg;1.985636;1;0;1.533399;100.8202;86.65591;1.251987;43.70228;0.0003479958
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_01_492.jpg;5.997176;1;0;1.579314;100.8875;86.72391;1.249311;44.14422;-0.001191778
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_01_558.jpg;9.990849;1;0;1.639041;100.9548;86.79568;1.249536;44.94727;0.00661397
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_01_625.jpg;5.992041;1;0;1.682963;101.0464;86.89554;1.255401;46.02062;0.002356047
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_01_692.jpg;1.984577;1;0;1.729617;101.1175;86.97266;1.264441;46.45758;-0.001099235
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_01_758.jpg;0;1;0;1.791138;101.1912;87.05138;1.282448;46.56085;0.0006591449
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_01_825.jpg;4.003744;1;0;1.836175;101.2908;87.16013;1.275347;46.91817;-0.0007461696
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_01_892.jpg;7.999206;1;0;1.881896;101.3653;87.24602;1.274165;47.62822;-0.0006194325
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_01_958.jpg;12.00211;1;0;1.936933;101.4386;87.33614;1.267505;48.75335;0.0356596
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_02_025.jpg;15;1;0;1.975885;101.5323;87.46259;1.190254;50.9087;0.1295477
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_02_092.jpg;15;1;0;2.017425;101.6001;87.56161;1.076598;52.70068;0.2069297
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_02_158.jpg;15;1;0;2.074434;101.6657;87.6647;0.9477078;54.51448;0.3110915
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_02_225.jpg;15;1;0;2.11554;101.7502;87.80814;0.7602016;56.95687;0.4754948
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_02_292.jpg;15;1;0;2.156902;101.8108;87.92015;0.6043713;58.8107;0.610746
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_02_358.jpg;15;1;0;2.211257;101.8689;88.036;0.4404153;60.68025;0.7557499
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_02_425.jpg;15;1;0;2.251442;101.9419;88.19639;0.2146366;63.19772;0.9598985
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_02_492.jpg;10.99608;1;0;2.292478;101.9951;88.32061;0.04969414;64.83884;1.076126
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_02_559.jpg;6.988506;1;0;2.350081;102.0489;88.44897;359.9691;66.06269;1.123275
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_02_625.jpg;3.001685;1;0;2.391949;102.1234;88.62682;0.0362138;66.99626;1.051142
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_02_692.jpg;0;1;0;2.435001;102.1812;88.76336;0.1152098;67.21234;0.932528
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_02_758.jpg;-3.982687;1;0;2.490651;102.2417;88.90263;0.2516034;67.0205;0.7648445
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_02_825.jpg;-7.988162;1;0;2.529184;102.33;89.09061;0.515;65.94379;0.4184346
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_02_892.jpg;-12.38178;1;0;2.578096;102.4029;89.23208;0.7586221;64.573;0.05682855
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_02_958.jpg;-10.38606;1;0;2.613359;102.4804;89.37297;0.9794471;62.91068;359.6794
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_03_025.jpg;-10.38138;1;0;2.652174;102.5844;89.55981;1.06786;60.9747;359.3919
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_03_092.jpg;-10.39902;1;0;2.680196;102.6661;89.69579;0.9214284;59.35923;359.2722
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_03_158.jpg;-6.411724;1;0;2.72331;102.7494;89.8299;0.6170113;58.03201;359.2671
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_03_225.jpg;-6.406145;1;0;2.79272;102.8677;90.01064;0.2177886;56.68922;359.2954
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_03_292.jpg;-2.413316;1;0;2.832509;102.9622;90.14903;0.04375665;56.04325;359.2651
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_03_358.jpg;0;1;0;2.885935;103.0584;90.29134;359.9684;55.82538;359.2763
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_03_425.jpg;0;1;0;2.925295;103.1904;90.48625;0.01772381;55.77146;359.3173
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_03_494.jpg;0;1;0;2.96471;103.2916;90.63578;0.1254324;55.77214;359.3749
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_03_559.jpg;-1.875114;1;0;3.017673;103.3949;90.78779;0.2833541;55.73996;359.4437
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_03_625.jpg;-5.877113;1;0;3.056633;103.5391;90.99128;0.5397215;55.05744;359.4701
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_03_692.jpg;-9.889798;1;0;3.094425;103.6531;91.14265;0.7277012;53.93494;359.4254
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_03_758.jpg;-13.8693;1;0;3.138347;103.7709;91.29052;0.7872763;52.25414;359.4014
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_03_825.jpg;-15;1;0;3.164005;103.9358;91.4791;0.6122931;49.27177;359.3669
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_03_892.jpg;-15;1;0;3.213341;104.0685;91.61548;0.4487908;46.98708;359.2184
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_03_958.jpg;-15;1;0;3.259871;104.207;91.74786;0.2504273;44.71875;359.0168
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_04_025.jpg;-15;1;0;3.293571;104.3999;91.91866;359.9432;41.749;358.77
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_04_092.jpg;-15;1;0;3.319242;104.5524;92.04604;359.9294;39.77139;358.7162
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_04_158.jpg;-15;1;0;3.35861;104.7132;92.17029;0.05945548;37.65786;358.7309
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_04_225.jpg;-11.00574;1;0;3.387645;104.932;92.32848;0.005319944;35.04267;358.9094
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_04_293.jpg;-7.011552;1;0;3.43964;105.1048;92.44187;0.007261692;33.53796;358.9509
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_04_358.jpg;-3.019867;1;0;3.490154;105.2818;92.55449;0.04637248;32.56527;358.9727
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_04_425.jpg;0;1;0;3.52888;105.5217;92.70682;0.1350513;32.07939;359.0708
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_04_492.jpg;0;1;0;3.567492;105.7052;92.82245;0.2525166;32.00064;359.1611
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_04_558.jpg;0;1;0;3.617444;105.891;92.93942;0.3984203;31.99063;359.2766
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_04_625.jpg;0;1;0;3.655246;106.1426;93.09755;0.6376076;32.00331;359.4545
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_04_692.jpg;2.00263;1;0;3.693031;106.3334;93.21848;0.8390794;32.12411;359.6198
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_04_758.jpg;6.001325;1;0;3.742509;106.5248;93.34342;1.063443;32.63125;359.841
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_04_825.jpg;6.017232;1;0;3.777091;106.7794;93.51602;1.339668;33.92372;0.135479
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_04_891.jpg;10.03261;1;0;3.811352;106.968;93.64733;1.37308;35.18152;0.2478354
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_04_958.jpg;10.04077;1;0;3.850695;107.153;93.78098;1.213558;36.61686;0.2813963
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_05_025.jpg;6.041651;1;0;3.902267;107.3957;93.96876;0.9058879;38.46091;0.387942
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_05_092.jpg;2.022557;1;0;3.939257;107.5779;94.11539;0.7278963;39.2354;0.528493
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_05_158.jpg;2.041168;1;0;3.989061;107.7619;94.26427;0.5804844;39.54953;0.6369411
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_05_225.jpg;0;1;0;4.025087;108.0098;94.46649;0.4355418;39.68901;0.7302954
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_05_291.jpg;-2.01941;1;0;4.062075;108.1985;94.62046;0.3831888;39.61398;0.7564013
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_05_358.jpg;-6.015887;1;0;4.10965;108.3913;94.77448;0.384115;39.16977;0.7044242
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_05_425.jpg;-10.00265;1;0;4.143254;108.6569;94.97645;0.4704432;37.74533;0.4543494
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_05_492.jpg;-14.01678;1;0;4.174622;108.8639;95.12263;0.595072;36.01449;0.09536606
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_05_558.jpg;-15;1;0;4.212485;109.0768;95.2626;0.7115101;33.87918;359.6223
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_05_625.jpg;-15;1;0;4.241239;109.366;95.43994;0.7307097;30.83339;358.9884
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_05_692.jpg;-15;1;0;4.261973;109.5849;95.56474;0.5495407;28.49333;358.5941
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_05_758.jpg;-15;1;0;4.277536;109.8044;95.68321;0.1977674;26.46236;358.3648
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_05_825.jpg;-13.00075;1;0;4.283865;110.1016;95.83174;359.6631;24.13337;358.3331
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_05_891.jpg;-8.997717;1;0;4.289784;110.3327;95.94083;359.578;22.78963;358.6003
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_05_958.jpg;-8.993583;1;0;4.341339;110.5731;96.0449;359.7389;21.34083;358.9278
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_06_024.jpg;-4.988465;1;0;4.403654;110.911;96.17189;0.2490122;19.43732;359.1896
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_06_091.jpg;-0.9843636;1;0;4.438818;111.1679;96.26218;0.5566269;18.69562;359.3204
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_06_158.jpg;0;1;0;4.486067;111.426;96.3519;0.79358;18.3877;359.4933
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_06_225.jpg;-4.003186;1;0;4.523545;111.7737;96.46778;1.029525;17.92874;359.6972
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_06_291.jpg;-8.002009;1;0;4.558475;112.0379;96.5498;1.168946;17.16548;359.7689
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_06_358.jpg;-7.997332;1;0;4.602613;112.3043;96.62697;1.234845;15.97541;359.7976
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_06_425.jpg;-3.997793;1;0;4.639508;112.6626;96.72552;1.230125;14.64088;359.8236
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_06_491.jpg;-0.002031326;1;0;4.675807;112.9343;96.79742;1.215967;14.1529;359.8142
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_06_558.jpg;0;1;0;4.722478;113.2084;96.86893;1.202603;13.99718;359.8063
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_06_625.jpg;0;1;0;4.757212;113.5775;96.96391;1.200158;13.96447;359.8005
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_06_691.jpg;0;1;0;4.791835;113.857;97.03547;1.208002;13.98659;359.8151
/home/till/Courses/roboND/RoverProject/RoboND-Rover-Project/own_dataset/IMG/robocam_2017_05_26_12_11_06_758.jpg;0;1;0;4.838071;114.1388;97.10748;1.234186;14.0215;359.8384
